timestamps,TP9,AF7,AF8,TP10,Right AUX
1560169052.375,7.324,38.574,14.648,-4.395,10.254
1560169052.379,20.996,37.109,17.578,13.672,63.965
1560169052.383,4.883,35.156,20.020,0.488,60.059
1560169052.387,-3.418,35.645,20.996,-7.812,68.848
1560169052.391,-2.930,35.645,20.020,-7.324,30.273
1560169052.395,4.883,34.180,23.438,5.859,9.766
1560169052.399,24.414,36.621,25.879,30.273,39.551
1560169052.403,14.648,38.086,24.414,12.207,10.254
1560169052.407,3.906,33.691,22.461,-4.395,46.387
1560169052.410,-1.953,34.668,23.926,-5.371,74.707
1560169052.414,4.883,35.645,23.926,0.488,86.914
1560169052.418,25.879,32.227,20.996,21.484,97.168
1560169052.422,8.301,30.762,20.996,5.371,20.996
1560169052.426,-5.371,30.762,23.926,-12.207,8.301
1560169052.430,-1.953,32.715,25.391,-4.883,84.473
1560169052.434,2.441,31.738,25.391,4.883,85.938
1560169052.438,20.020,30.762,26.367,26.367,83.984
1560169052.442,10.254,30.762,27.832,13.184,77.637
1560169052.446,0.000,30.762,29.785,-0.488,53.711
1560169052.449,1.953,31.250,30.273,2.930,43.457
1560169052.453,4.395,31.250,27.832,2.441,30.762
1560169052.457,26.855,31.738,26.855,30.273,47.852
1560169052.461,29.785,34.668,28.320,30.273,35.156
1560169052.465,14.648,37.598,27.344,5.371,-10.742
1560169052.469,5.859,37.109,26.855,4.883,-0.977
1560169052.473,7.812,35.645,27.832,6.836,-14.160
1560169052.477,29.297,34.668,28.809,27.344,-22.949
1560169052.481,34.180,33.691,28.320,30.762,7.812
1560169052.485,11.230,33.203,24.902,1.465,57.129
1560169052.489,7.324,34.180,22.461,-4.883,63.477
1560169052.492,12.695,35.156,23.926,2.441,106.445
1560169052.496,29.297,31.250,24.902,23.926,67.383
1560169052.500,35.645,30.762,27.832,31.250,-5.371
1560169052.504,14.160,32.715,28.809,4.883,30.762
1560169052.508,5.371,34.668,27.832,-3.906,40.039
1560169052.512,5.859,37.598,31.250,-4.883,87.891
1560169052.516,16.602,37.109,30.762,7.812,61.523
1560169052.520,24.414,38.086,28.320,18.555,6.348
1560169052.524,11.230,40.039,29.297,-0.488,26.855
1560169052.528,5.371,40.527,28.320,-3.906,-40.039
1560169052.532,3.906,39.062,25.879,-6.348,-39.551
1560169052.535,17.578,36.133,23.926,4.883,13.672
1560169052.539,31.738,34.180,25.879,21.973,15.137
1560169052.543,17.578,33.203,26.855,2.441,-4.883
1560169052.547,9.277,31.738,24.902,-9.766,-31.738
1560169052.551,2.930,33.203,28.809,-12.207,20.508
1560169052.555,11.230,31.738,31.738,6.348,21.484
1560169052.559,30.273,29.785,30.273,22.949,-35.156
1560169052.563,15.137,33.203,29.785,-1.465,-0.977
1560169052.567,1.465,34.180,32.227,-14.160,13.672
1560169052.571,1.465,36.133,31.250,-18.555,23.438
1560169052.574,11.230,40.527,30.762,-3.906,77.637
1560169052.578,29.785,42.480,29.785,26.367,75.195
1560169052.582,22.461,41.992,31.738,13.672,34.180
1560169052.586,14.648,43.945,31.738,-2.930,46.387
1560169052.590,12.695,45.410,29.785,-4.395,38.574
1560169052.594,18.555,42.969,33.691,11.230,29.297
1560169052.598,32.227,40.527,33.203,38.574,122.070
1560169052.602,21.973,41.504,33.203,24.902,128.418
1560169052.606,6.836,40.039,33.691,-4.395,77.637
1560169052.610,3.906,38.574,33.203,-3.418,50.293
1560169052.614,8.301,38.574,30.762,6.836,-10.742
1560169052.617,26.855,40.039,29.297,27.832,-8.789
1560169052.621,23.438,41.992,28.809,20.508,5.371
1560169052.625,4.395,39.062,24.902,-6.836,0.977
1560169052.629,2.930,35.156,27.344,-3.418,-2.930
1560169052.633,8.301,36.133,31.250,9.277,-0.488
1560169052.637,31.738,38.086,31.738,30.762,-1.465
1560169052.641,34.180,36.621,31.738,28.809,-20.508
1560169052.645,16.602,38.574,31.738,7.812,50.781
1560169052.649,14.160,39.062,32.227,2.441,112.305
1560169052.653,14.648,35.156,28.809,-1.465,19.043
1560169052.657,28.320,34.180,24.414,19.043,0.488
1560169052.660,29.297,35.645,21.484,22.949,85.938
1560169052.664,13.672,34.668,21.973,-5.859,71.289
1560169052.668,5.371,32.227,25.391,-12.695,41.504
1560169052.672,6.836,33.203,24.902,-4.395,101.074
1560169052.676,34.180,34.668,22.461,22.949,101.562
1560169052.680,40.039,35.156,22.949,27.344,54.688
1560169052.684,17.090,35.645,23.926,1.953,49.805
1560169052.688,16.113,38.574,22.949,-2.441,44.434
1560169052.692,7.324,38.086,22.461,-2.441,40.527
1560169052.696,12.695,35.156,22.949,13.672,32.227
1560169052.699,31.738,35.156,22.949,28.320,31.738
1560169052.703,15.625,34.668,26.367,6.836,34.180
1560169052.707,4.395,36.133,27.832,-0.488,-12.695
1560169052.711,0.488,37.109,26.855,1.953,-12.207
1560169052.715,11.230,38.086,28.320,16.602,24.414
1560169052.719,29.297,36.133,31.250,39.062,71.777
1560169052.723,14.160,34.668,30.273,14.160,39.062
1560169052.727,0.488,35.156,30.273,-2.441,23.438
1560169052.731,-2.441,34.668,30.273,-2.441,66.895
1560169052.735,10.254,32.227,28.809,6.836,83.008
1560169052.739,27.832,31.738,29.297,25.391,73.242
1560169052.742,7.812,35.156,26.855,4.395,16.113
1560169052.746,-0.977,37.109,27.344,-7.812,52.246
1560169052.750,5.859,36.621,25.391,-3.906,57.129
1560169052.754,15.137,37.598,25.879,5.371,33.203
1560169052.758,33.203,40.039,27.344,30.762,-23.438
1560169052.762,20.020,41.016,26.855,14.648,1.465
1560169052.766,5.859,39.062,26.367,-8.301,3.418
1560169052.770,5.859,40.527,26.367,-11.230,5.371
1560169052.774,6.348,39.062,25.391,-2.930,70.312
1560169052.778,22.949,37.109,24.902,19.043,66.895
1560169052.782,15.137,37.109,23.438,6.348,0.977
1560169052.785,-4.883,35.645,22.461,-16.602,-15.625
1560169052.789,-0.977,37.109,23.926,-14.648,30.273
1560169052.793,5.371,39.062,22.949,-8.301,22.949
1560169052.797,23.438,38.574,23.926,16.113,37.598
1560169052.801,18.066,38.574,24.902,13.672,60.059
1560169052.805,-2.441,37.109,27.344,-4.395,45.410
1560169052.809,-1.465,36.621,28.320,-5.371,40.039
1560169052.813,3.418,37.109,25.391,-6.348,68.359
1560169052.817,20.508,36.621,29.297,23.438,58.594
1560169052.821,25.879,37.109,30.762,28.320,18.066
1560169052.824,9.766,34.180,29.785,1.465,44.434
1560169052.828,8.301,33.203,31.250,0.977,67.871
1560169052.832,9.277,35.156,27.832,0.000,34.180
1560169052.836,30.273,35.645,26.855,22.949,-51.270
1560169052.840,39.062,36.133,29.785,33.691,-50.293
1560169052.844,13.184,33.691,27.344,4.883,-17.578
1560169052.848,9.277,33.691,24.902,-1.465,-2.930
1560169052.852,15.625,36.133,26.855,5.371,8.301
1560169052.856,33.203,35.156,28.320,24.902,29.785
1560169052.860,37.598,35.645,27.344,29.297,19.043
1560169052.864,17.090,37.109,28.320,5.371,-18.066
1560169052.867,9.277,36.621,26.855,-3.906,72.266
1560169052.871,7.324,36.133,25.391,-5.859,81.055
1560169052.875,21.973,35.156,23.926,14.648,7.812
1560169052.879,35.156,34.180,23.438,29.297,38.574
1560169052.883,16.602,34.668,25.879,5.859,63.477
1560169052.887,8.789,33.203,24.902,-5.859,49.316
1560169052.891,5.371,31.738,22.461,-9.766,52.246
1560169052.895,13.184,33.691,21.973,5.371,40.039
1560169052.899,32.227,32.715,22.461,31.250,62.500
1560169052.903,16.602,32.715,22.949,7.812,83.984
1560169052.907,3.418,34.668,22.949,-10.254,28.809
1560169052.910,0.488,32.227,22.949,-5.371,33.203
1560169052.914,9.277,31.250,22.461,9.766,32.715
1560169052.918,29.785,35.645,24.902,30.273,32.715
1560169052.922,20.020,39.551,24.414,12.695,1.465
1560169052.926,10.254,38.086,23.438,-1.465,-3.906
1560169052.930,5.859,35.156,26.367,2.930,45.898
1560169052.934,7.812,34.668,25.879,13.184,52.734
1560169052.938,24.902,34.180,27.344,33.691,28.809
1560169052.942,17.578,35.156,27.344,20.508,36.621
1560169052.946,6.836,35.645,24.902,8.301,66.895
1560169052.949,-1.953,33.691,27.344,1.465,70.312
1560169052.953,-7.324,32.227,28.809,-1.465,33.203
1560169052.957,19.043,32.715,31.738,26.855,110.352
1560169052.961,17.090,32.715,30.762,17.578,98.145
1560169052.965,-2.930,35.156,26.367,-10.742,-17.578
1560169052.969,-7.812,36.621,26.855,-14.648,12.207
1560169052.973,-7.324,31.738,23.438,-14.648,-15.625
1560169052.977,13.184,32.227,21.484,8.301,-43.945
1560169052.981,14.648,36.133,22.949,9.277,-7.324
1560169052.985,-1.465,38.086,24.902,-8.301,47.363
1560169052.989,-0.977,38.086,29.297,-4.883,44.434
1560169052.992,-1.953,38.574,28.809,-4.883,59.082
1560169052.996,10.742,38.086,25.879,14.160,98.145
1560169053.000,15.625,37.598,28.809,23.438,107.910
1560169053.004,-2.441,35.645,31.250,2.930,90.332
1560169053.008,-4.883,34.668,30.273,-2.441,34.180
1560169053.012,-0.488,38.086,29.297,-1.465,25.879
1560169053.016,18.555,40.527,30.762,20.508,32.715
1560169053.020,29.785,39.062,31.250,28.809,46.875
1560169053.024,17.578,41.992,31.738,6.348,95.703
1560169053.028,9.766,44.922,30.762,2.441,85.938
1560169053.031,7.324,41.016,27.344,1.465,41.016
1560169053.035,28.320,36.621,26.367,24.902,35.645
1560169053.039,43.457,37.109,29.297,40.527,63.965
1560169053.043,25.879,41.016,30.273,14.160,71.777
1560169053.047,17.578,41.016,30.762,2.441,76.172
1560169053.051,13.184,36.621,30.762,0.488,12.207
1560169053.055,21.484,35.645,26.855,16.602,20.996
1560169053.059,38.086,34.180,25.391,33.691,70.312
1560169053.063,22.461,35.156,30.762,11.230,19.531
1560169053.067,10.254,39.551,32.227,0.977,20.508
1560169053.071,10.254,41.504,31.250,2.930,6.348
1560169053.074,28.320,41.016,33.691,25.879,-12.695
1560169053.078,52.246,43.457,32.715,54.199,-0.977
1560169053.082,36.133,44.434,32.715,36.133,-12.207
1560169053.086,31.250,43.945,36.133,25.879,-33.203
1560169053.090,30.762,43.945,38.086,21.484,-23.926
1560169053.094,35.645,40.039,36.621,25.879,55.664
1560169053.098,60.059,37.109,35.156,49.805,26.855
1560169053.102,40.527,39.062,37.598,31.250,-9.277
1560169053.106,22.949,40.039,35.645,9.277,44.434
1560169053.110,22.949,39.062,33.203,5.859,20.020
1560169053.114,23.926,39.062,37.109,12.695,20.996
1560169053.117,43.457,38.574,36.133,39.551,81.055
1560169053.121,36.133,36.133,31.250,32.715,48.828
1560169053.125,14.648,37.109,30.273,11.230,-44.434
1560169053.129,8.301,40.039,29.785,2.930,-45.898
1560169053.133,13.672,39.551,31.738,11.719,4.883
1560169053.137,39.062,35.156,34.180,42.969,-14.160
1560169053.141,35.156,34.668,33.691,33.203,9.766
1560169053.145,14.648,38.086,32.715,6.348,28.809
1560169053.149,12.207,41.504,34.668,5.371,76.660
1560169053.153,12.695,39.551,30.762,8.301,81.055
1560169053.156,33.203,37.109,27.832,29.785,-25.879
1560169053.160,31.250,35.156,28.809,27.344,-67.383
1560169053.164,8.789,33.203,26.855,2.930,9.766
1560169053.168,5.859,34.180,29.297,2.930,64.941
1560169053.172,1.953,35.156,31.250,2.930,47.363
1560169053.176,14.160,33.691,30.273,22.461,52.246
1560169053.180,18.555,30.273,32.227,28.809,83.496
1560169053.184,5.371,29.785,32.227,3.906,84.961
1560169053.188,3.418,30.762,26.367,-5.371,120.605
1560169053.192,-4.395,29.297,24.414,-8.301,96.191
1560169053.196,6.836,29.297,24.902,9.766,61.523
1560169053.199,20.508,32.715,26.855,20.996,89.355
1560169053.203,4.883,33.691,28.809,-2.441,19.043
1560169053.207,-2.441,31.250,29.297,-9.277,20.020
1560169053.211,0.488,33.203,30.273,-8.789,15.625
1560169053.215,17.090,34.668,29.297,4.395,65.918
1560169053.219,33.203,35.645,27.344,18.066,96.680
1560169053.223,16.113,35.645,27.344,-4.395,21.484
1560169053.227,9.766,35.156,29.785,-12.207,23.438
1560169053.231,14.648,32.227,28.809,-14.648,-2.441
1560169053.235,21.973,29.297,27.832,-1.953,11.719
1560169053.239,34.668,27.832,28.809,19.043,11.230
1560169053.242,14.648,23.438,29.297,-0.488,-28.809
1560169053.246,-1.953,22.949,29.785,-13.672,-21.484
1560169053.250,-4.395,27.832,31.738,-11.719,9.766
1560169053.254,-1.465,28.320,32.715,0.488,57.617
1560169053.258,15.625,28.320,29.297,23.438,32.715
1560169053.262,4.883,31.250,28.320,9.766,31.738
1560169053.266,-8.301,33.203,26.855,-7.812,96.191
1560169053.270,-8.301,33.203,22.949,-9.277,84.473
1560169053.274,1.465,29.785,22.949,2.930,-1.953
1560169053.278,20.508,29.297,21.484,27.832,-28.320
1560169053.281,11.719,31.738,22.461,12.207,-7.812
1560169053.285,6.348,34.668,27.344,-6.348,69.824
1560169053.289,11.719,35.156,29.785,-2.930,62.988
1560169053.293,17.578,35.156,26.855,3.418,-8.301
1560169053.297,40.527,34.668,24.414,25.391,41.504
1560169053.301,36.621,36.133,23.438,17.090,104.004
1560169053.305,20.996,38.574,21.973,-4.883,67.383
1560169053.309,18.066,36.133,23.926,-9.766,-8.789
1560169053.313,14.160,34.180,26.367,-4.883,43.457
1560169053.317,31.738,36.621,26.367,20.508,104.980
1560169053.321,30.762,39.551,27.344,17.578,109.863
1560169053.324,7.324,37.598,26.367,-7.324,41.016
1560169053.328,1.953,37.598,26.367,-12.695,-20.020
1560169053.332,5.371,39.062,27.832,-2.441,-10.254
1560169053.336,23.438,36.621,30.273,24.414,28.320
1560169053.340,14.160,33.203,31.738,18.066,37.109
1560169053.344,-13.184,31.250,30.762,-4.395,42.480
1560169053.348,-14.160,32.715,29.785,-3.906,52.246
1560169053.352,-12.695,32.715,32.715,-0.488,71.289
1560169053.356,8.789,32.715,33.691,27.832,71.289
1560169053.360,17.090,32.715,31.250,37.598,51.758
1560169053.364,1.465,30.762,34.668,12.695,-17.090
1560169053.367,2.441,35.645,37.598,8.789,-23.438
1560169053.371,2.441,37.109,35.645,8.301,32.715
1560169053.375,16.602,34.180,33.203,22.949,9.277
1560169053.379,34.668,35.156,35.156,36.621,35.645
1560169053.383,20.508,36.621,35.156,6.348,65.918
1560169053.387,14.160,39.551,32.227,-11.719,31.250
1560169053.391,11.230,40.039,28.809,-10.742,40.527
1560169053.395,22.461,40.039,27.832,7.324,15.137
1560169053.399,41.504,40.039,31.250,25.391,-12.695
1560169053.403,21.973,36.133,33.691,5.859,-16.113
1560169053.406,11.719,37.598,33.691,-2.930,-17.578
1560169053.410,10.742,39.551,34.668,3.418,25.879
1560169053.414,20.020,38.086,35.156,16.602,43.945
1560169053.418,34.180,36.133,34.180,35.645,42.480
1560169053.422,22.949,37.109,36.133,20.508,25.879
1560169053.426,14.648,40.039,36.621,8.789,72.754
1560169053.430,8.301,39.551,33.203,0.977,46.387
1560169053.434,14.160,35.156,32.227,5.371,-50.293
1560169053.438,30.273,32.715,31.738,33.691,-0.977
1560169053.442,9.277,33.691,28.809,14.648,78.613
1560169053.446,-6.836,34.180,28.320,-4.395,89.844
1560169053.449,-4.883,33.691,29.785,0.488,26.367
1560169053.453,0.000,34.668,29.785,9.277,48.340
1560169053.457,19.043,35.156,27.832,35.156,56.641
1560169053.461,10.254,35.645,25.879,25.879,15.137
1560169053.465,-5.859,36.133,28.320,0.977,23.926
1560169053.469,-5.371,35.645,30.273,0.000,68.848
1560169053.473,5.859,33.691,25.879,3.418,64.453
1560169053.477,30.273,35.156,20.996,26.855,48.828
1560169053.481,33.691,40.527,22.949,24.414,92.773
1560169053.485,29.785,43.457,26.367,6.348,114.258
1560169053.489,35.156,42.969,26.367,9.766,65.430
1560169053.492,44.922,42.969,28.320,12.207,23.438
1560169053.496,68.848,42.969,32.227,35.645,51.270
1560169053.500,63.477,41.504,29.785,37.598,17.090
1560169053.504,37.598,40.039,27.832,7.812,-25.879
1560169053.508,29.785,40.527,26.367,0.488,-21.973
1560169053.512,23.926,38.086,24.414,5.371,11.230
1560169053.516,36.621,34.668,24.414,28.320,20.020
1560169053.520,37.109,35.645,23.438,31.250,13.184
1560169053.524,20.996,37.109,24.414,9.277,-45.898
1560169053.528,19.043,36.133,24.902,4.395,-45.410
1560169053.531,11.719,34.180,25.391,3.418,48.828
1560169053.535,22.949,32.227,23.926,23.926,57.129
1560169053.539,29.297,34.180,27.344,34.180,59.082
1560169053.543,11.230,35.645,33.203,10.742,39.551
1560169053.547,1.465,32.227,31.250,0.977,19.531
1560169053.551,-3.418,31.250,27.344,0.977,25.879
1560169053.555,10.742,30.762,25.879,19.531,26.367
1560169053.559,22.461,33.203,26.367,33.203,94.238
1560169053.563,5.859,34.668,26.855,8.301,111.328
1560169053.567,-6.836,30.762,25.391,-8.301,50.293
1560169053.571,-8.301,28.809,23.926,-6.348,17.578
1560169053.574,9.277,29.785,26.855,15.625,26.367
1560169053.578,30.762,30.273,24.902,29.785,19.531
1560169053.582,21.484,29.785,23.438,12.207,-10.742
1560169053.586,13.672,32.715,27.832,7.324,17.090
1560169053.590,9.766,37.109,28.809,-0.488,38.086
1560169053.594,15.137,36.621,26.855,7.812,33.691
1560169053.598,38.574,36.621,25.879,32.227,-23.438
1560169053.602,28.809,38.086,27.832,17.578,-55.664
1560169053.606,17.578,39.551,25.879,-1.953,46.875
1560169053.610,14.160,35.645,23.926,-6.348,63.477
1560169053.614,13.184,33.691,22.461,2.441,21.484
1560169053.617,32.227,35.156,20.508,24.902,-4.883
1560169053.621,24.902,35.156,22.461,9.766,-35.645
1560169053.625,7.324,35.645,24.414,-11.230,-62.988
1560169053.629,4.395,35.645,20.996,-12.207,-68.359
1560169053.633,9.277,36.621,18.555,-7.324,-6.836
1560169053.637,20.996,38.574,20.020,15.625,71.289
1560169053.641,10.254,36.621,20.020,3.906,55.664
1560169053.645,-5.371,35.156,20.996,-17.578,34.180
1560169053.649,1.465,37.598,21.484,-12.695,31.250
1560169053.653,2.441,36.621,21.484,-10.254,17.090
1560169053.656,16.113,36.133,22.461,9.766,22.461
1560169053.660,21.973,38.086,21.973,8.301,50.781
1560169053.664,1.465,37.598,20.020,-16.602,63.477
1560169053.668,-6.836,36.621,20.020,-24.902,74.219
1560169053.672,-7.324,34.180,19.531,-24.902,73.242
1560169053.676,10.742,31.738,21.484,-0.488,-14.648
1560169053.680,16.113,31.250,22.461,2.930,-9.766
1560169053.684,-2.441,29.785,21.973,-18.555,50.781
1560169053.688,-2.441,34.180,23.926,-16.113,85.449
1560169053.692,1.465,33.203,23.438,-9.277,118.164
1560169053.696,15.625,29.785,25.391,16.113,90.332
1560169053.699,19.043,30.273,28.320,23.926,83.496
1560169053.703,2.930,30.762,26.367,-0.977,108.887
1560169053.707,6.348,33.203,25.879,-0.977,56.152
1560169053.711,1.465,31.250,27.344,-2.441,39.062
1560169053.715,5.859,28.320,22.461,7.812,20.508
1560169053.719,20.020,26.855,19.043,24.414,41.504
1560169053.723,6.836,29.297,22.461,5.859,83.984
1560169053.727,7.812,33.691,25.391,2.441,7.324
1560169053.731,8.301,33.691,26.367,0.977,9.277
1560169053.735,23.438,33.203,22.949,13.672,37.598
1560169053.738,45.898,34.180,21.484,32.227,22.949
1560169053.742,28.320,36.133,23.438,8.789,68.848
1560169053.746,16.113,36.621,22.461,-3.418,86.914
1560169053.750,17.578,37.598,23.438,-4.883,21.484
1560169053.754,30.273,36.133,22.461,13.184,-16.113
1560169053.758,44.922,34.180,22.461,34.668,53.223
1560169053.762,30.762,35.156,20.996,9.766,110.840
1560169053.766,20.996,33.203,21.484,-6.836,93.262
1560169053.770,15.137,31.250,27.344,-4.395,69.824
1560169053.774,16.602,31.250,28.320,8.789,67.383
1560169053.778,35.156,31.738,28.809,29.785,52.734
1560169053.781,26.367,33.203,32.715,17.090,45.898
1560169053.785,10.254,35.156,30.762,0.977,18.066
1560169053.789,7.812,38.086,27.344,1.465,-1.953
1560169053.793,10.254,35.645,28.320,10.254,49.316
1560169053.797,28.320,32.227,29.785,31.250,72.266
1560169053.801,23.438,34.180,27.344,20.996,14.160
1560169053.805,6.836,33.203,27.344,3.906,30.273
1560169053.809,7.324,33.691,31.738,3.418,-9.766
1560169053.813,5.859,33.691,32.715,0.977,2.930
1560169053.817,21.973,32.227,29.785,23.926,102.539
1560169053.821,21.484,32.715,27.344,20.020,69.336
1560169053.824,0.488,32.227,30.762,-4.883,7.324
1560169053.828,-1.465,32.715,31.250,-11.230,42.480
1560169053.832,2.930,34.668,28.809,-14.648,6.348
1560169053.836,17.090,34.668,30.273,10.742,-22.461
1560169053.840,8.301,31.250,28.809,1.953,46.387
1560169053.844,-17.578,29.785,29.785,-31.738,51.270
1560169053.848,-18.555,30.273,31.250,-36.133,11.230
1560169053.852,-18.555,33.203,28.809,-37.109,26.855
1560169053.856,-9.277,33.691,29.785,-13.672,21.484
1560169053.860,-4.883,29.785,28.809,-11.719,-35.645
1560169053.863,-22.461,29.297,29.297,-34.180,-1.465
1560169053.867,-25.879,30.273,29.297,-32.227,49.316
1560169053.871,-23.926,27.832,28.320,-28.809,21.484
1560169053.875,-9.277,25.879,28.320,-10.742,58.594
1560169053.879,3.906,24.902,29.297,4.883,50.293
1560169053.883,-14.160,22.949,27.832,-13.184,-30.273
1560169053.887,-18.066,24.902,26.855,-14.648,1.953
1560169053.891,-9.277,25.391,29.297,-7.812,-10.254
1560169053.895,6.348,23.438,27.344,6.348,-29.785
1560169053.899,22.461,26.855,26.367,20.020,18.555
1560169053.903,7.324,26.855,27.832,0.488,4.395
1560169053.906,-3.418,27.344,25.879,-9.766,-13.184
1560169053.910,-2.930,29.785,24.902,-13.672,47.852
1560169053.914,12.207,28.809,24.902,2.441,78.613
1560169053.918,29.297,29.297,20.508,25.391,58.105
1560169053.922,16.602,31.738,21.973,7.812,11.230
1560169053.926,5.859,29.785,23.926,-5.859,30.762
1560169053.930,1.465,29.297,21.973,-6.348,72.754
1560169053.934,12.207,33.203,24.902,9.766,66.406
1560169053.938,31.250,32.715,24.414,28.320,53.223
1560169053.942,15.137,30.273,21.973,5.859,72.266
1560169053.946,6.836,30.273,24.902,-4.395,54.199
1560169053.949,6.836,32.227,24.902,0.488,25.391
1560169053.953,10.254,29.297,21.973,8.301,-2.930
1560169053.957,30.273,27.344,20.508,32.227,-13.672
1560169053.961,17.578,25.391,19.043,14.648,42.969
1560169053.965,1.465,24.902,20.508,-5.371,49.805
1560169053.969,4.883,27.832,21.484,-0.488,82.520
1560169053.973,12.207,30.273,21.484,8.301,77.637
1560169053.977,34.668,32.227,21.973,30.273,46.387
1560169053.981,29.785,31.250,20.020,21.973,41.504
1560169053.985,11.230,32.227,18.066,0.000,20.996
1560169053.988,9.277,32.715,17.578,-4.395,-18.066
1560169053.992,13.184,32.227,19.043,1.465,-72.754
1560169053.996,39.551,33.691,20.996,27.344,-45.410
1560169054.000,39.062,34.668,20.020,24.414,12.207
1560169054.004,16.113,34.668,19.043,4.883,5.371
1560169054.008,13.672,29.297,18.555,7.812,-20.020
1560169054.012,13.184,30.273,20.508,8.301,77.148
1560169054.016,27.832,32.227,20.996,28.809,102.539
1560169054.020,29.297,29.297,15.137,30.273,111.328
1560169054.024,8.301,29.785,19.043,4.395,71.289
1560169054.028,1.953,28.809,23.926,4.395,15.625
1560169054.031,0.488,29.785,23.926,7.324,48.828
1560169054.035,18.066,32.715,23.926,33.203,18.555
1560169054.039,31.250,33.691,25.391,46.875,20.020
1560169054.043,10.254,34.180,27.344,20.020,16.602
1560169054.047,4.883,35.156,27.832,13.184,72.754
1560169054.051,7.812,33.203,25.391,13.184,101.562
1560169054.055,22.461,33.691,26.367,30.762,89.355
1560169054.059,44.434,38.086,26.367,45.410,62.988
1560169054.063,34.668,39.551,20.508,20.508,34.668
1560169054.067,24.414,37.109,19.043,8.301,50.293
1560169054.071,22.949,38.086,22.461,5.371,43.457
1560169054.074,33.691,40.527,24.902,25.879,73.242
1560169054.078,45.410,39.551,24.414,41.992,53.223
1560169054.082,29.297,38.086,23.926,8.301,8.789
1560169054.086,24.902,36.621,24.414,-7.324,24.414
1560169054.090,21.973,41.016,23.438,-2.930,28.809
1560169054.094,23.926,44.434,22.461,7.324,73.730
1560169054.098,39.062,41.992,20.996,25.879,62.012
1560169054.102,24.414,41.504,23.438,11.719,27.832
1560169054.106,9.277,42.480,23.926,-2.930,17.090
1560169054.110,5.371,39.062,22.949,-1.465,-60.547
1560169054.113,8.301,36.621,20.996,7.812,-80.078
1560169054.117,27.344,35.156,21.973,31.738,-16.602
1560169054.121,13.184,36.621,25.391,18.066,38.086
1560169054.125,-12.695,37.109,26.367,-3.418,81.543
1560169054.129,-11.230,37.598,24.902,-1.465,96.680
1560169054.133,-0.488,37.109,24.414,6.348,48.340
1560169054.137,18.066,34.180,22.461,28.320,18.066
1560169054.141,11.230,35.156,18.555,16.113,4.883
1560169054.145,-3.418,39.062,20.508,-6.348,20.508
1560169054.149,-0.488,39.062,22.461,-7.324,63.477
1560169054.153,9.277,38.086,21.973,-2.930,8.301
1560169054.156,35.645,38.574,24.902,22.461,-30.273
1560169054.160,34.180,38.086,24.902,19.531,36.621
1560169054.164,19.043,38.086,24.902,-2.930,61.523
1560169054.168,18.066,38.086,22.949,-9.277,57.617
1560169054.172,17.090,39.062,20.020,-6.348,97.168
1560169054.176,33.691,36.621,20.508,17.090,0.488
1560169054.180,30.762,36.133,21.484,16.113,-21.973
1560169054.184,10.742,37.598,23.438,-6.348,55.176
1560169054.188,8.301,37.109,24.414,-8.301,37.598
1560169054.192,14.160,37.109,24.414,-2.930,-7.812
1560169054.196,25.391,37.109,27.344,22.461,-2.441
1560169054.199,31.250,38.086,30.273,34.668,71.777
1560169054.203,20.996,37.109,31.738,13.672,41.992
1560169054.207,14.648,33.691,31.738,3.418,-11.230
1560169054.211,10.254,30.273,31.738,3.906,6.348
1560169054.215,19.531,34.180,31.250,24.414,39.551
1560169054.219,29.785,36.621,29.297,35.156,21.484
1560169054.223,12.207,34.180,21.484,8.789,10.742
1560169054.227,6.348,35.645,25.879,-1.465,22.949
1560169054.231,14.160,35.645,34.180,2.930,-8.789
1560169054.235,27.832,38.574,32.227,27.344,62.012
1560169054.238,37.109,40.039,34.668,44.922,153.809
1560169054.242,19.043,35.156,33.203,16.602,91.797
1560169054.246,10.254,34.668,31.250,0.977,29.297
1560169054.250,11.719,36.621,30.273,-0.977,23.438
1560169054.254,25.391,37.598,26.855,16.602,-48.340
1560169054.258,41.992,37.109,28.809,43.945,-27.344
1560169054.262,26.855,36.133,28.809,26.855,54.199
1560169054.266,12.695,35.645,28.809,12.695,69.824
1560169054.270,6.836,37.109,30.273,9.766,73.242
1560169054.274,16.113,37.109,29.785,20.508,80.566
1560169054.278,32.227,37.109,30.762,41.016,19.531
1560169054.281,18.555,39.062,28.809,17.090,27.344
1560169054.285,5.371,37.109,26.367,0.000,22.949
1560169054.289,2.441,36.621,26.367,0.000,31.738
1560169054.293,7.812,36.133,24.902,4.395,47.852
1560169054.297,27.344,31.250,26.367,24.414,12.207
1560169054.301,20.020,32.227,26.367,12.695,65.430
1560169054.305,11.719,35.156,23.926,-2.930,61.035
1560169054.309,14.160,33.203,23.438,-4.395,26.367
1560169054.313,16.113,33.203,22.461,-0.977,14.160
1560169054.317,35.156,37.109,21.973,24.414,26.855
1560169054.321,26.367,36.621,23.926,13.184,29.297
1560169054.324,8.301,34.668,24.902,-12.207,11.719
1560169054.328,16.602,36.621,23.926,-12.207,27.832
1560169054.332,21.484,37.109,21.973,-6.836,-17.090
1560169054.336,40.039,37.109,21.484,20.020,9.766
1560169054.340,44.434,38.086,23.438,19.531,78.125
1560169054.344,21.973,37.598,24.902,-3.418,-11.719
