timestamps,TP9,AF7,AF8,TP10,Right AUX
1560179531.442,16.602,37.598,42.969,32.715,79.102
1560179531.446,24.414,34.668,41.016,38.086,89.844
1560179531.450,25.879,33.691,36.133,30.273,13.184
1560179531.454,20.020,35.156,37.109,26.367,-20.508
1560179531.458,25.391,36.621,41.016,30.762,20.020
1560179531.462,21.973,40.039,37.598,26.855,-9.766
1560179531.466,6.836,42.969,33.691,23.438,14.160
1560179531.470,-0.488,39.062,32.227,23.438,20.020
1560179531.474,0.000,33.203,30.273,17.090,3.906
1560179531.477,0.488,33.691,32.715,7.812,61.035
1560179531.481,4.395,35.156,32.227,2.930,78.613
1560179531.485,15.625,35.156,30.762,11.230,9.766
1560179531.489,-0.488,32.227,32.227,18.066,7.812
1560179531.493,-18.066,31.250,31.738,22.461,47.852
1560179531.497,0.488,33.691,36.133,27.832,37.598
1560179531.501,17.090,33.691,44.922,17.090,-0.977
1560179531.505,3.906,34.180,48.828,16.113,22.949
1560179531.509,-2.441,35.156,48.828,20.508,96.191
1560179531.513,17.578,35.156,53.223,17.090,-20.508
1560179531.517,19.043,33.691,56.641,19.531,-90.332
1560179531.520,17.090,34.668,55.176,27.832,29.785
1560179531.524,20.508,32.227,55.664,30.762,32.715
1560179531.528,24.414,31.250,55.176,32.715,41.504
1560179531.532,29.785,35.645,56.152,41.504,42.969
1560179531.536,41.016,34.668,57.129,41.016,13.184
1560179531.540,45.410,33.691,61.523,35.645,25.391
1560179531.544,41.504,33.203,63.477,32.715,20.996
1560179531.548,46.387,36.621,58.594,36.621,32.715
1560179531.552,38.086,42.480,59.082,41.992,59.082
1560179531.556,41.504,44.922,59.570,46.875,69.824
1560179531.560,45.410,45.898,55.176,42.969,40.527
1560179531.563,41.504,45.410,51.270,39.062,20.020
1560179531.567,38.574,45.410,43.945,36.133,30.762
1560179531.571,34.180,43.945,37.109,25.879,14.648
1560179531.575,41.504,43.945,41.016,29.297,23.926
1560179531.579,35.645,40.039,40.527,32.227,36.621
1560179531.583,19.531,37.109,30.762,25.391,42.969
1560179531.587,25.879,39.551,24.414,29.297,71.777
1560179531.591,20.996,39.062,27.344,28.320,65.430
1560179531.595,26.855,37.109,32.715,25.879,41.504
1560179531.599,30.273,34.180,34.180,30.273,42.969
1560179531.602,25.879,32.715,38.086,28.809,46.875
1560179531.606,21.484,30.762,43.945,27.832,70.312
1560179531.610,17.578,29.297,43.457,19.531,94.238
1560179531.614,20.996,29.785,37.109,17.578,9.277
1560179531.618,18.066,34.668,34.668,18.066,4.883
1560179531.622,27.344,40.527,35.156,19.531,17.090
1560179531.626,26.855,40.527,35.156,20.508,-8.789
1560179531.630,19.043,43.457,36.621,10.742,30.273
1560179531.634,17.578,43.945,34.668,6.348,22.949
1560179531.638,25.879,39.062,34.668,14.160,46.387
1560179531.642,26.855,39.062,36.621,15.137,40.527
1560179531.645,30.273,39.551,34.180,20.020,9.277
1560179531.649,32.715,37.109,31.250,23.438,11.230
1560179531.653,24.902,38.086,32.227,24.902,28.809
1560179531.657,38.086,40.527,37.598,30.762,4.395
1560179531.661,46.875,39.551,38.574,32.715,42.969
1560179531.665,36.621,38.574,41.504,37.598,99.121
1560179531.669,37.109,39.062,41.992,29.785,53.223
1560179531.673,33.691,36.133,36.621,25.879,56.641
1560179531.677,29.297,35.156,38.574,29.297,40.527
1560179531.681,20.996,38.086,43.457,23.438,12.695
1560179531.685,9.277,36.133,41.016,22.461,39.062
1560179531.688,14.648,34.180,39.062,21.973,3.906
1560179531.692,19.531,33.691,38.574,20.508,-44.434
1560179531.696,24.902,33.691,41.504,20.996,12.695
1560179531.700,18.555,36.133,45.410,14.648,50.293
1560179531.704,5.859,31.738,42.969,4.395,-9.277
1560179531.708,8.301,28.320,36.621,-2.930,-30.762
1560179531.712,-4.395,31.738,39.062,0.488,57.617
1560179531.716,-1.953,35.156,52.246,7.324,91.797
1560179531.720,12.207,40.039,59.570,23.926,18.555
1560179531.724,6.348,39.062,57.129,19.531,-4.395
1560179531.727,14.160,37.598,53.223,5.859,4.395
1560179531.731,7.324,42.480,53.223,19.043,44.922
1560179531.735,5.859,46.387,55.176,28.809,34.668
1560179531.739,33.691,43.457,58.105,29.297,-18.066
1560179531.743,46.387,44.922,59.570,40.039,9.277
1560179531.747,54.688,46.875,58.594,48.828,1.953
1560179531.751,57.617,42.480,54.688,42.969,19.531
1560179531.755,58.594,43.945,55.176,46.875,-12.695
1560179531.759,61.035,47.363,64.453,51.758,-30.762
1560179531.763,63.965,48.340,65.918,41.992,10.254
1560179531.767,67.383,46.387,56.152,41.504,21.484
1560179531.770,51.270,39.551,56.641,44.434,28.320
1560179531.774,39.062,37.109,61.035,27.832,39.062
1560179531.778,45.898,38.086,58.594,21.973,55.176
1560179531.782,43.945,35.156,59.082,29.297,46.387
1560179531.786,31.250,30.762,59.570,21.484,41.504
1560179531.790,28.320,27.832,59.082,6.348,16.113
1560179531.794,10.254,26.367,60.059,1.465,-11.719
1560179531.798,-3.906,22.949,59.570,-0.977,14.160
1560179531.802,-1.465,22.461,60.059,2.930,28.320
1560179531.806,9.766,24.902,60.547,15.137,-0.977
1560179531.809,3.418,23.926,57.129,12.695,3.906
1560179531.813,-4.395,23.926,58.594,15.137,18.555
1560179531.817,-4.883,23.926,62.012,20.508,46.387
1560179531.821,-0.977,24.414,59.570,14.160,34.668
1560179531.825,14.648,30.762,54.199,23.438,16.602
1560179531.829,22.949,33.691,47.363,31.738,36.621
1560179531.833,23.438,33.203,47.363,27.344,77.148
1560179531.837,30.273,35.156,48.828,25.879,33.691
1560179531.841,36.621,37.598,46.875,26.855,13.672
1560179531.845,37.109,41.016,45.898,33.203,77.637
1560179531.849,41.504,41.992,42.969,31.738,39.062
1560179531.852,39.551,41.504,44.434,16.602,42.480
1560179531.856,44.922,43.945,46.387,20.996,82.520
1560179531.860,55.176,44.434,42.969,26.855,41.992
1560179531.864,50.781,40.527,45.898,22.949,-14.160
1560179531.868,54.199,40.039,51.270,13.672,27.344
1560179531.872,58.105,41.016,54.199,16.113,50.293
1560179531.876,50.781,40.039,55.176,24.414,17.578
1560179531.880,47.852,40.039,55.176,19.043,23.438
1560179531.884,39.062,40.527,57.129,19.043,6.836
1560179531.888,35.645,37.598,57.617,15.137,-11.719
1560179531.892,27.832,38.574,57.129,8.789,41.992
1560179531.895,32.227,41.016,60.059,18.555,58.105
1560179531.899,37.598,41.016,66.406,27.344,4.883
1560179531.903,21.973,41.504,64.453,19.531,37.598
1560179531.907,9.277,38.086,62.012,9.766,17.090
1560179531.911,6.836,36.133,62.988,12.695,-18.066
1560179531.915,14.160,34.668,68.848,9.766,47.852
1560179531.919,14.648,33.203,75.684,8.301,53.711
1560179531.923,11.719,29.297,75.195,16.113,53.223
1560179531.927,7.324,27.832,70.801,12.207,21.484
1560179531.931,-2.930,26.855,67.871,12.695,-27.832
1560179531.934,-0.977,28.809,70.801,21.973,25.391
1560179531.938,-2.930,34.180,75.195,26.367,30.273
1560179531.942,-1.465,33.691,72.266,24.414,-70.801
1560179531.946,9.277,33.203,63.965,28.320,-56.152
1560179531.950,5.371,35.645,60.547,30.762,36.621
1560179531.954,7.324,37.109,63.477,26.367,56.152
1560179531.958,22.949,38.574,59.570,30.273,-50.293
1560179531.962,21.484,40.527,56.152,29.785,-86.914
1560179531.966,25.879,41.016,57.129,27.832,18.066
1560179531.970,24.902,40.039,55.664,29.785,76.172
1560179531.974,5.371,38.574,51.758,27.832,61.035
1560179531.977,22.949,35.156,53.223,31.250,72.266
1560179531.981,36.621,34.180,60.547,28.320,98.145
1560179531.985,39.062,33.691,61.035,24.414,140.137
1560179531.989,42.480,36.133,58.594,27.832,73.242
1560179531.993,45.410,39.062,59.570,23.926,42.969
1560179531.997,45.410,41.016,60.547,16.602,68.848
1560179532.001,41.504,39.062,56.152,18.066,45.898
1560179532.005,50.293,35.645,51.758,21.484,32.715
1560179532.009,29.785,35.156,51.270,15.137,44.922
1560179532.013,0.000,34.668,57.617,8.301,75.195
1560179532.017,11.230,32.227,60.547,7.324,81.543
1560179532.020,4.883,30.273,57.129,9.277,12.695
1560179532.024,-3.906,30.273,53.711,11.230,24.902
1560179532.028,-1.465,28.809,52.734,12.695,102.539
1560179532.032,13.184,29.297,54.199,6.348,47.852
1560179532.036,9.277,30.273,56.641,8.789,31.738
1560179532.040,7.812,30.273,60.059,17.578,94.238
1560179532.044,12.207,31.250,58.594,23.438,83.008
1560179532.048,4.883,32.715,63.965,38.086,67.871
1560179532.052,16.113,32.715,66.406,41.504,51.270
1560179532.056,26.855,35.156,63.965,43.945,53.223
1560179532.059,21.973,38.086,65.430,46.875,43.945
1560179532.063,27.832,37.109,62.012,43.945,37.109
1560179532.067,33.691,39.062,54.688,41.992,86.426
1560179532.071,26.855,40.527,50.293,33.691,59.570
1560179532.075,41.016,41.504,53.223,36.621,8.789
1560179532.079,45.898,42.480,50.293,42.480,36.621
1560179532.083,34.180,42.480,45.410,35.156,55.664
1560179532.087,34.180,41.016,44.434,22.949,71.289
1560179532.091,33.691,40.527,40.039,23.438,35.156
1560179532.095,31.738,42.480,40.039,25.879,43.945
1560179532.099,33.691,44.434,44.922,15.625,126.465
1560179532.102,37.109,42.480,52.246,9.766,74.707
1560179532.106,29.297,36.621,54.688,14.648,-20.996
1560179532.110,22.949,35.645,59.570,10.254,28.320
1560179532.114,14.160,37.598,63.477,0.000,37.598
1560179532.118,9.277,36.133,60.547,-5.859,-5.371
1560179532.122,14.648,38.086,55.176,-3.906,14.648
1560179532.126,7.324,39.062,57.617,-2.930,-7.324
1560179532.130,1.953,37.109,59.570,3.906,-12.207
1560179532.134,5.859,37.598,60.059,5.859,-14.160
1560179532.138,1.953,35.645,61.523,3.906,1.953
1560179532.141,-2.441,32.715,58.594,18.555,48.828
1560179532.145,-6.348,30.762,57.129,26.367,34.180
1560179532.149,-10.254,32.715,57.129,19.531,-31.738
1560179532.153,-5.859,34.668,58.594,25.879,-35.645
1560179532.157,7.812,32.715,61.523,37.109,7.812
1560179532.161,12.207,37.109,61.035,38.574,0.488
1560179532.165,5.371,39.551,58.105,34.668,6.836
1560179532.169,14.648,40.039,54.199,37.109,13.672
1560179532.173,18.555,40.527,53.223,36.621,42.480
1560179532.177,16.602,39.551,53.711,29.785,79.590
1560179532.181,23.926,41.992,53.711,37.109,41.016
1560179532.184,31.250,42.969,56.641,41.016,13.672
1560179532.188,30.762,42.969,56.152,31.250,-1.465
1560179532.192,31.250,40.527,58.594,22.949,6.348
1560179532.196,27.344,41.504,60.547,21.973,47.363
1560179532.200,24.414,42.969,55.176,21.484,17.578
1560179532.204,20.996,41.016,53.223,7.812,15.137
1560179532.208,13.184,40.039,50.293,-9.766,28.320
1560179532.212,1.465,38.574,46.875,-6.836,0.488
1560179532.216,1.465,39.062,49.316,2.441,59.082
1560179532.220,10.254,38.086,46.875,9.277,84.473
1560179532.224,2.930,35.645,40.039,2.441,54.199
1560179532.227,-1.953,35.156,41.504,-2.930,59.570
1560179532.231,8.789,34.668,42.969,12.695,38.086
1560179532.235,15.137,34.180,41.992,11.719,26.855
1560179532.239,10.742,33.691,42.969,18.066,34.668
1560179532.243,8.301,34.180,45.410,36.133,44.922
1560179532.247,6.348,31.738,51.758,41.016,69.336
1560179532.251,9.277,36.133,52.246,51.270,60.547
1560179532.255,18.066,40.527,51.270,55.664,57.617
1560179532.259,28.809,38.574,54.199,57.617,61.035
1560179532.263,35.156,39.551,55.176,58.105,5.371
1560179532.266,24.414,41.992,51.270,55.176,2.930
1560179532.270,22.461,41.992,45.410,50.293,21.484
1560179532.274,28.809,38.574,41.016,45.898,38.574
1560179532.278,18.555,37.598,38.086,36.133,65.918
1560179532.282,14.160,42.969,34.668,24.902,23.438
1560179532.286,23.926,48.340,36.133,29.297,39.062
1560179532.290,20.508,45.410,39.551,28.809,-11.230
1560179532.294,14.160,43.457,42.969,12.207,-43.457
1560179532.298,22.949,43.457,44.922,4.883,0.488
1560179532.302,17.090,44.434,47.363,3.906,26.855
1560179532.306,10.254,45.898,45.410,0.977,6.836
1560179532.309,3.418,44.434,40.039,-5.371,21.484
1560179532.313,2.441,44.434,39.551,-10.254,59.570
1560179532.317,20.996,44.922,44.922,-5.371,7.324
1560179532.321,16.113,43.945,46.387,-1.953,20.508
1560179532.325,8.301,45.898,45.898,-6.836,-6.348
1560179532.329,5.859,46.387,49.316,-8.789,50.293
1560179532.333,5.371,43.457,45.898,-4.395,104.004
1560179532.337,19.531,41.016,41.504,-0.488,57.617
1560179532.341,20.508,39.551,43.457,4.883,47.363
1560179532.345,10.742,39.551,43.945,16.113,-36.621
1560179532.349,13.672,41.016,40.527,22.461,7.812
1560179532.352,14.160,38.086,38.574,19.531,13.184
1560179532.356,15.137,40.039,40.527,23.926,-31.250
1560179532.360,20.508,39.551,42.969,32.227,-47.363
1560179532.364,6.348,36.133,43.457,34.668,-8.301
1560179532.368,5.859,38.086,38.086,26.367,49.805
1560179532.372,3.906,37.109,39.062,24.902,67.383
1560179532.376,0.488,38.574,39.551,30.273,11.230
1560179532.380,2.441,42.480,35.645,29.297,-24.902
1560179532.384,-2.930,42.480,33.203,37.109,-9.766
1560179532.388,-1.953,40.039,30.273,32.715,33.691
1560179532.391,2.441,40.527,32.227,27.832,20.996
1560179532.395,0.000,41.992,37.598,34.668,-16.113
1560179532.399,4.395,41.016,41.504,30.273,39.551
1560179532.403,10.742,37.598,40.527,22.949,37.109
1560179532.407,16.602,37.598,38.574,23.926,22.461
1560179532.411,8.789,40.039,34.668,22.949,-13.184
1560179532.415,8.301,39.551,31.738,25.391,-20.996
1560179532.419,12.695,39.551,35.645,34.668,7.324
1560179532.423,10.254,41.504,38.086,29.297,19.043
1560179532.427,16.113,41.504,36.621,28.320,26.855
1560179532.431,15.137,39.551,36.133,29.297,19.043
1560179532.434,17.090,37.598,32.227,32.715,0.000
1560179532.438,21.484,37.598,25.879,31.738,3.418
1560179532.442,17.090,35.645,25.879,25.879,-0.977
1560179532.446,8.301,36.133,26.367,30.762,-0.977
1560179532.450,-10.254,37.109,24.414,25.391,47.363
1560179532.454,-13.672,33.691,25.879,17.090,112.305
1560179532.458,1.953,34.668,24.414,21.484,106.445
1560179532.462,7.324,35.645,26.855,27.832,43.945
1560179532.466,-0.488,35.156,31.738,26.855,14.648
1560179532.470,0.488,37.598,30.273,28.320,17.578
1560179532.474,16.113,40.527,30.762,27.344,8.789
1560179532.477,10.742,38.574,37.109,30.273,43.945
1560179532.481,1.953,39.551,38.086,32.715,58.105
1560179532.485,7.324,42.969,32.227,28.809,14.648
1560179532.489,10.742,38.574,26.367,27.344,5.859
1560179532.493,9.277,38.086,29.785,29.785,45.410
1560179532.497,14.648,38.574,36.133,38.086,63.477
1560179532.501,24.414,36.133,36.133,33.691,16.113
1560179532.505,15.625,33.203,39.062,25.391,51.758
1560179532.509,7.324,30.273,38.086,28.320,106.445
1560179532.513,15.625,33.691,36.621,34.668,36.133
1560179532.516,16.602,34.668,36.133,28.809,79.590
1560179532.520,10.742,36.133,35.645,24.414,103.516
1560179532.524,10.742,39.062,36.133,23.926,54.688
1560179532.528,10.254,38.574,33.691,22.461,35.156
1560179532.532,16.113,39.551,34.668,20.996,42.969
1560179532.536,13.184,41.016,36.133,21.484,86.914
1560179532.540,10.254,41.016,33.691,25.879,84.961
1560179532.544,18.555,41.992,32.227,23.926,45.410
1560179532.548,16.602,42.969,29.297,14.648,25.391
1560179532.552,11.230,42.480,25.391,14.160,36.133
1560179532.556,19.043,42.480,25.391,18.066,22.949
1560179532.559,20.996,41.016,24.902,23.926,32.227
1560179532.563,7.812,39.062,20.020,22.461,20.508
1560179532.567,4.395,40.527,21.484,14.160,-53.223
1560179532.571,-1.465,40.039,23.438,6.836,13.672
1560179532.575,-2.441,36.621,22.949,9.277,63.477
1560179532.579,6.348,38.574,22.949,14.160,-14.648
1560179532.583,9.766,41.992,26.367,13.672,-0.488
1560179532.587,14.648,41.016,29.297,16.113,52.246
1560179532.591,12.695,43.457,26.855,17.090,54.199
1560179532.595,18.066,42.480,28.320,17.090,72.754
1560179532.598,20.508,40.039,27.832,14.648,46.387
1560179532.602,18.066,41.504,25.879,34.668,24.902
1560179532.606,15.137,39.551,25.879,38.574,51.270
1560179532.610,20.996,36.133,27.344,23.438,20.996
1560179532.614,16.602,35.156,33.203,24.902,-1.953
1560179532.618,3.418,34.180,35.156,27.832,22.949
1560179532.622,4.883,33.203,32.227,30.273,19.043
1560179532.626,-1.953,31.250,32.715,19.531,-61.035
1560179532.630,0.977,33.691,34.668,21.973,-41.992
1560179532.634,10.254,38.086,38.086,34.180,28.320
1560179532.638,11.230,37.109,38.574,30.273,4.883
1560179532.641,4.883,36.621,37.109,26.855,21.973
1560179532.645,6.348,37.109,34.668,23.926,61.035
1560179532.649,8.301,37.598,31.738,26.367,69.336
1560179532.653,4.883,39.551,31.250,24.902,73.242
1560179532.657,12.695,41.504,33.203,19.043,61.035
1560179532.661,17.090,41.992,32.227,19.531,70.312
1560179532.665,14.648,39.551,25.391,20.996,101.074
1560179532.669,3.906,39.062,27.344,18.555,35.156
1560179532.673,5.859,40.527,33.691,14.648,30.273
1560179532.677,16.113,40.527,33.691,17.090,76.660
1560179532.681,11.719,40.527,31.738,20.020,-7.324
1560179532.684,16.113,42.480,28.809,14.648,-14.160
1560179532.688,18.066,43.457,28.320,7.324,69.336
1560179532.692,11.230,43.945,31.250,12.207,38.086
1560179532.696,16.113,45.898,31.250,19.531,-13.184
1560179532.700,21.484,44.434,33.691,16.602,-17.090
1560179532.704,17.090,41.992,35.645,10.742,-45.410
1560179532.708,12.695,42.969,33.691,8.789,-42.969
1560179532.712,14.648,44.922,27.832,6.348,44.434
1560179532.716,22.949,43.457,25.391,15.137,65.918
1560179532.720,21.973,42.969,30.273,18.066,-10.254
1560179532.723,16.113,45.410,23.926,12.207,0.000
1560179532.727,16.113,45.410,16.113,18.066,-5.859
1560179532.731,13.672,43.457,16.602,17.090,46.387
1560179532.735,20.020,45.898,18.066,14.648,65.430
1560179532.739,17.090,46.387,13.184,16.602,20.996
1560179532.743,15.625,44.434,1.953,7.324,67.383
1560179532.747,10.742,44.922,1.465,9.766,54.688
1560179532.751,12.207,45.410,4.395,14.648,39.551
1560179532.755,14.648,45.410,5.371,11.719,36.621
1560179532.759,9.277,42.480,12.695,13.672,23.926
1560179532.763,12.695,41.992,12.695,13.184,-2.441
1560179532.766,6.348,43.945,4.883,9.766,-14.160
1560179532.770,2.441,42.969,4.395,8.301,4.395
1560179532.774,4.883,42.480,9.277,14.648,-13.184
1560179532.778,6.348,44.434,11.230,15.625,2.441
1560179532.782,15.625,43.945,8.789,13.672,-10.254
1560179532.786,11.230,41.992,8.789,17.090,-18.066
1560179532.790,10.742,41.504,13.184,11.230,14.160
1560179532.794,24.414,40.527,16.602,17.090,66.895
1560179532.798,16.113,39.551,15.137,21.484,79.102
1560179532.802,15.137,39.062,11.230,13.184,82.520
1560179532.806,13.672,38.086,9.277,7.812,57.129
1560179532.809,11.230,38.574,6.348,9.766,17.578
1560179532.813,14.160,39.062,-0.488,3.418,31.250
1560179532.817,11.719,37.598,-3.418,2.930,58.105
1560179532.821,6.836,35.645,-2.441,13.672,36.621
1560179532.825,11.230,34.668,0.488,9.277,38.086
1560179532.829,9.766,36.621,4.883,3.418,63.477
1560179532.833,10.254,37.109,11.719,13.672,71.289
1560179532.837,12.695,36.621,17.578,12.207,102.539
1560179532.841,15.625,34.668,19.531,10.742,91.797
1560179532.845,12.695,33.691,21.973,14.160,49.316
1560179532.848,10.742,33.203,22.949,7.812,19.043
1560179532.852,13.184,37.109,21.973,11.719,18.066
1560179532.856,8.301,38.574,17.578,20.996,84.961
1560179532.860,3.418,37.109,12.207,5.371,32.715
1560179532.864,-7.324,37.109,16.602,-8.301,-15.137
1560179532.868,-7.812,34.668,19.531,-1.953,20.508
1560179532.872,-4.395,31.738,15.625,-10.254,6.348
1560179532.876,-2.441,32.227,18.066,-3.418,4.395
1560179532.880,-2.441,33.691,23.438,7.812,10.254
1560179532.884,-12.207,32.715,24.414,0.000,17.578
1560179532.888,-10.254,33.203,23.926,-1.953,73.730
1560179532.891,-10.254,37.109,18.555,0.488,88.379
1560179532.895,-15.137,36.133,16.602,0.000,25.879
1560179532.899,-0.977,32.227,19.531,5.859,80.078
1560179532.903,2.930,32.227,17.578,10.254,115.723
1560179532.907,-6.348,36.621,18.555,7.812,85.449
1560179532.911,-8.301,38.574,20.020,8.301,45.410
1560179532.915,4.883,37.109,23.438,11.719,8.789
1560179532.919,14.648,34.180,22.461,18.555,-29.297
1560179532.923,13.184,34.668,15.625,16.113,-27.832
1560179532.927,10.254,40.527,17.578,17.578,69.824
1560179532.931,11.230,41.992,24.902,21.973,86.914
1560179532.934,16.113,42.969,25.391,21.973,41.016
1560179532.938,27.344,46.875,20.020,28.320,1.953
1560179532.942,26.367,45.410,23.926,33.203,10.742
1560179532.946,19.043,43.945,33.203,28.320,26.855
1560179532.950,21.484,45.410,35.645,23.926,63.965
1560179532.954,19.531,43.457,36.621,20.508,37.109
1560179532.958,22.949,41.992,36.621,15.137,42.969
1560179532.962,21.484,42.480,33.203,11.719,52.734
1560179532.966,12.695,41.016,31.250,13.672,-41.504
1560179532.970,8.301,40.527,35.156,15.625,53.711
1560179532.973,11.719,36.133,35.156,15.625,108.398
1560179532.977,12.695,34.668,35.645,18.555,9.277
1560179532.981,17.090,37.109,38.086,19.043,-11.230
1560179532.985,17.578,34.668,35.156,15.137,-12.695
1560179532.989,7.812,34.180,33.203,18.555,-3.906
1560179532.993,4.395,37.598,32.715,21.973,3.418
1560179532.997,7.812,38.574,35.156,20.020,30.273
1560179533.001,9.277,38.086,38.574,18.555,15.137
1560179533.005,2.930,38.086,38.086,23.926,-1.465
1560179533.009,-0.977,37.109,33.691,22.461,40.527
1560179533.013,4.883,36.133,33.203,16.602,41.992
1560179533.016,7.812,32.227,39.551,19.531,39.551
1560179533.020,0.488,33.203,42.969,16.602,72.754
1560179533.024,0.000,36.133,42.480,17.090,53.711
1560179533.028,7.324,38.574,44.434,18.066,47.363
1560179533.032,11.719,41.992,43.945,17.090,-1.465
1560179533.036,11.230,44.434,40.039,18.555,-64.453
1560179533.040,10.742,45.898,38.086,12.207,-39.062
1560179533.044,9.277,43.457,38.574,5.371,17.578
1560179533.048,5.371,41.504,38.086,7.812,32.715
1560179533.052,-0.488,41.992,35.645,2.930,29.785
1560179533.055,0.000,43.945,35.645,1.953,46.875
1560179533.059,2.930,43.457,39.062,6.836,4.395
1560179533.063,-0.977,40.527,35.645,3.906,13.184
1560179533.067,0.488,40.039,30.273,7.812,69.336
1560179533.071,3.906,40.039,28.320,3.418,69.336
1560179533.075,4.395,40.527,30.273,5.859,67.383
1560179533.079,9.277,41.016,33.691,9.766,22.461
1560179533.083,12.207,42.480,32.227,12.695,-3.906
1560179533.087,16.602,43.945,35.156,26.367,32.227
1560179533.091,21.484,44.434,37.598,30.273,36.133
1560179533.095,25.391,45.898,34.668,37.598,28.320
1560179533.098,34.668,43.945,36.133,38.086,83.984
1560179533.102,42.480,41.504,33.691,41.504,51.758
1560179533.106,39.551,38.574,35.645,42.480,-2.441
1560179533.110,25.391,38.086,40.527,37.109,-2.441
1560179533.114,25.391,34.668,36.621,40.039,37.598
1560179533.118,26.855,30.273,35.645,33.691,62.500
1560179533.122,16.602,33.691,38.086,30.273,2.441
1560179533.126,8.301,31.250,40.527,35.156,23.926
1560179533.130,5.859,29.297,42.480,36.133,16.113
1560179533.134,9.766,34.180,40.039,33.203,32.715
1560179533.138,15.625,34.668,31.738,35.645,63.477
1560179533.141,13.672,33.203,27.832,36.621,47.852
1560179533.145,7.324,34.180,28.320,33.203,75.195
1560179533.149,12.207,34.668,25.391,32.715,40.039
1560179533.153,20.020,34.668,28.320,25.879,-17.090
1560179533.157,18.555,37.598,32.715,29.297,3.906
1560179533.161,16.113,38.086,35.156,32.227,46.387
1560179533.165,14.160,37.598,37.109,21.484,10.742
1560179533.169,5.371,35.156,36.621,16.602,13.184
1560179533.173,7.812,34.180,35.645,15.137,45.898
1560179533.177,6.836,37.109,34.180,12.207,20.996
1560179533.180,4.883,39.551,32.715,17.578,12.695
1560179533.184,15.137,41.016,34.180,20.996,9.766
1560179533.188,5.859,39.551,35.156,11.230,31.738
1560179533.192,-0.488,35.645,31.250,11.719,48.828
1560179533.196,7.812,37.598,30.762,9.766,28.320
1560179533.200,9.766,40.039,32.715,10.254,19.043
1560179533.204,9.766,38.574,31.738,17.090,35.156
1560179533.208,14.160,39.062,30.273,20.020,28.320
1560179533.212,20.020,42.480,34.180,25.879,28.809
1560179533.216,32.227,45.410,34.668,32.715,61.035
1560179533.220,34.668,44.922,32.227,33.691,37.598
1560179533.223,35.156,45.898,32.227,33.691,57.617
1560179533.227,29.297,44.434,30.273,36.133,53.223
1560179533.231,24.414,41.992,27.344,36.133,40.527
1560179533.235,32.227,42.969,25.391,44.434,1.953
1560179533.239,32.715,46.387,27.344,49.805,-32.227
1560179533.243,34.180,46.387,33.203,49.316,21.973
1560179533.247,32.715,43.457,30.762,52.246,-30.273
1560179533.251,31.738,45.410,29.785,45.898,-2.441
1560179533.255,29.297,44.434,32.227,47.363,38.086
1560179533.259,31.738,43.457,28.809,45.410,8.789
1560179533.263,33.203,40.039,27.832,36.133,-22.461
1560179533.266,21.973,36.621,28.320,31.250,-22.461
1560179533.270,12.207,38.086,27.832,21.973,73.730
1560179533.274,6.348,34.180,23.926,22.949,66.406
1560179533.278,5.859,31.250,20.020,24.902,36.133
1560179533.282,0.488,29.297,21.973,16.113,57.129
1560179533.286,-8.789,24.902,23.926,11.719,48.340
1560179533.290,-12.695,25.391,25.879,11.230,7.324
1560179533.294,-13.184,27.344,24.902,12.695,12.695
1560179533.298,-8.301,26.855,23.926,14.648,69.336
1560179533.302,0.977,28.320,25.879,19.531,107.910
1560179533.305,-6.348,30.762,21.973,17.578,62.988
1560179533.309,-8.301,31.250,19.043,18.066,31.250
1560179533.313,5.859,34.180,20.996,25.391,40.527
1560179533.317,11.719,38.574,25.879,32.715,38.574
1560179533.321,13.184,41.016,26.855,34.180,-10.254
1560179533.325,19.531,42.480,24.902,35.156,-16.602
1560179533.329,14.160,42.969,26.367,35.156,58.105
1560179533.333,13.672,44.434,30.273,36.621,93.750
1560179533.337,16.113,46.387,32.227,39.551,61.523
1560179533.341,17.090,45.410,32.715,36.621,62.012
1560179533.345,18.555,46.387,29.785,29.297,122.559
1560179533.348,13.184,47.852,26.855,19.531,73.730
1560179533.352,7.812,43.945,29.785,10.742,4.395
1560179533.356,15.625,41.992,34.668,13.184,50.293
1560179533.360,17.578,40.527,38.086,15.137,66.406
1560179533.364,9.277,36.621,36.621,17.090,91.309
1560179533.368,5.371,32.715,35.645,15.625,75.195
1560179533.372,12.695,34.180,40.527,15.625,12.207
1560179533.376,7.812,35.645,40.039,17.578,-12.207
1560179533.380,2.930,33.203,36.621,19.531,20.508
1560179533.384,8.789,31.738,34.180,19.531,24.902
1560179533.387,4.395,29.297,30.762,16.602,-30.273
1560179533.391,12.207,28.809,35.156,19.043,-28.320
1560179533.395,19.043,31.250,37.598,25.391,-13.672
1560179533.399,14.648,34.180,34.668,30.273,-13.184
1560179533.403,14.648,36.133,29.297,27.344,32.227
1560179533.407,15.625,35.156,27.832,25.879,76.172
1560179533.411,7.812,36.133,30.762,34.668,26.367
1560179533.415,12.695,41.504,31.250,32.715,-16.602
1560179533.419,20.996,43.457,28.809,24.414,-2.930
1560179533.423,11.719,45.410,32.227,27.344,59.570
1560179533.427,6.836,43.457,31.738,24.414,23.926
1560179533.430,-1.953,40.527,23.926,11.230,0.977
1560179533.434,-11.230,43.457,23.438,9.277,17.090
