timestamps,TP9,AF7,AF8,TP10,Right AUX
1560169154.536,-13.184,26.855,26.367,-17.090,-7.812
1560169154.540,10.742,32.227,28.320,6.348,45.898
1560169154.544,39.551,33.203,27.832,31.738,60.547
1560169154.548,19.043,34.180,27.344,10.254,67.383
1560169154.552,-8.301,34.180,24.902,-6.348,21.973
1560169154.556,-18.066,30.273,22.949,-16.602,-0.488
1560169154.560,-1.953,29.297,20.996,-3.418,-13.672
1560169154.564,31.250,28.320,20.020,20.996,-3.418
1560169154.568,17.090,30.273,23.438,8.301,18.066
1560169154.571,-12.695,31.250,28.809,-12.695,29.785
1560169154.575,-14.648,29.297,32.715,-20.996,49.316
1560169154.579,2.441,32.715,32.715,-4.395,47.852
1560169154.583,40.527,34.668,34.180,40.527,72.266
1560169154.587,35.156,33.691,36.133,27.832,37.109
1560169154.591,2.930,32.715,31.250,-4.395,28.809
1560169154.595,-1.465,30.762,29.785,-4.395,63.477
1560169154.599,17.578,34.180,30.273,3.906,52.734
1560169154.603,56.152,37.598,29.297,41.016,43.945
1560169154.607,47.852,33.691,31.250,33.691,21.484
1560169154.610,6.836,33.203,26.367,-2.441,9.277
1560169154.614,-1.465,31.738,22.461,-9.277,-0.488
1560169154.618,8.789,30.762,23.438,-8.301,18.066
1560169154.622,40.527,31.250,23.438,23.438,40.527
1560169154.626,46.875,32.715,26.367,28.320,46.387
1560169154.630,15.625,34.180,26.855,1.953,46.387
1560169154.634,0.000,30.762,25.879,-8.301,24.414
1560169154.638,3.906,28.809,26.367,-7.324,2.930
1560169154.642,34.668,29.785,27.344,29.297,16.113
1560169154.646,41.504,29.297,30.762,44.922,41.992
1560169154.650,4.395,29.297,31.250,9.277,47.363
1560169154.653,-6.836,29.297,31.250,-0.977,43.945
1560169154.657,-4.883,30.273,30.273,3.418,38.086
1560169154.661,22.949,32.227,27.832,23.926,18.555
1560169154.665,38.086,31.250,30.273,32.715,28.320
1560169154.669,-2.930,30.762,31.738,2.441,33.203
1560169154.673,-12.695,30.762,32.227,-10.254,33.691
1560169154.677,-7.812,32.227,29.297,-14.160,20.508
1560169154.681,14.648,32.227,25.879,12.207,60.059
1560169154.685,41.504,29.785,25.879,37.109,78.613
1560169154.689,16.113,28.320,29.297,8.789,31.738
1560169154.693,-2.930,28.320,28.809,-13.672,21.484
1560169154.696,-5.859,28.809,25.391,-15.137,-10.742
1560169154.700,15.137,29.785,23.926,10.742,-31.250
1560169154.704,51.270,30.762,26.367,41.504,27.832
1560169154.708,24.414,27.832,27.832,17.578,-12.695
1560169154.712,-2.930,26.367,26.855,-10.742,-16.602
1560169154.716,-4.883,28.809,26.367,-12.207,12.207
1560169154.720,8.789,28.320,22.949,10.742,-52.246
1560169154.724,42.969,29.785,22.461,37.109,-55.664
1560169154.728,20.020,33.691,22.461,14.160,22.949
1560169154.732,-4.883,34.668,19.043,-8.301,24.414
1560169154.735,0.488,29.785,20.020,-7.324,-21.484
1560169154.739,0.488,24.414,26.855,3.418,16.113
1560169154.743,28.809,22.461,31.738,36.133,82.031
1560169154.747,26.855,28.320,29.297,28.320,95.215
1560169154.751,2.930,30.273,25.391,-3.418,58.594
1560169154.755,-1.953,28.809,28.809,-16.602,41.504
1560169154.759,11.719,33.203,26.367,-2.441,78.125
1560169154.763,48.828,36.621,24.902,36.621,75.684
1560169154.767,40.039,39.062,29.297,21.484,27.832
1560169154.771,14.160,38.086,26.855,-1.953,6.348
1560169154.775,9.766,35.645,23.926,-4.883,-18.555
1560169154.778,14.160,34.668,22.949,-0.977,-30.273
1560169154.782,48.340,35.156,23.926,37.598,-31.250
1560169154.786,49.316,37.109,25.879,39.062,43.457
1560169154.790,15.625,32.715,24.902,4.883,105.469
1560169154.794,0.977,26.855,23.926,-5.859,72.754
1560169154.798,3.906,24.902,20.020,-0.488,2.441
1560169154.802,41.992,28.809,19.043,37.598,4.395
1560169154.806,43.945,30.762,24.414,40.039,34.180
1560169154.810,12.695,29.785,25.879,0.977,-19.043
1560169154.814,8.789,29.297,23.926,-1.953,-27.344
1560169154.817,7.812,27.832,22.949,6.836,-5.371
1560169154.821,37.598,27.832,27.832,40.039,-29.297
1560169154.825,52.734,29.785,30.273,52.734,22.461
1560169154.829,11.719,31.250,30.273,18.066,52.734
1560169154.833,-7.812,29.297,28.809,2.930,9.277
1560169154.837,-3.418,29.297,26.855,1.953,0.977
1560169154.841,19.531,30.273,29.785,24.414,78.125
1560169154.845,33.691,30.762,26.855,42.969,95.703
1560169154.849,5.371,32.227,22.461,7.324,90.332
1560169154.853,-7.812,30.273,29.785,-9.277,104.980
1560169154.857,-3.906,30.762,33.203,0.977,57.129
1560169154.860,22.949,30.762,29.297,26.367,73.242
1560169154.864,50.781,32.715,31.738,50.293,89.844
1560169154.868,17.578,32.227,33.203,18.066,104.492
1560169154.872,-4.883,28.809,33.203,-1.465,89.844
1560169154.876,-0.977,31.738,31.250,-8.301,17.090
1560169154.880,20.508,33.203,32.715,13.184,35.156
1560169154.884,50.781,33.203,34.668,43.945,59.082
1560169154.888,26.855,36.621,31.250,20.020,-8.301
1560169154.892,-0.977,38.086,27.344,-5.371,-8.301
1560169154.896,-9.766,37.109,24.902,-10.254,11.230
1560169154.900,10.742,34.180,26.855,5.859,9.766
1560169154.903,45.898,33.203,28.320,40.039,76.172
1560169154.907,24.902,33.203,30.762,28.809,112.305
1560169154.911,2.441,35.156,33.691,-0.977,30.762
1560169154.915,4.395,37.598,33.203,-4.395,-34.668
1560169154.919,17.090,34.668,31.250,5.859,5.371
1560169154.923,49.316,39.062,33.203,40.527,54.688
1560169154.927,39.551,42.480,32.227,39.062,71.289
1560169154.931,9.766,38.086,30.762,11.719,67.383
1560169154.935,6.836,37.598,33.203,4.883,29.297
1560169154.939,14.648,37.109,30.762,12.207,43.945
1560169154.942,45.898,35.156,29.297,41.504,97.168
1560169154.946,41.992,34.668,32.715,33.691,38.574
1560169154.950,6.348,39.062,31.250,0.488,12.207
1560169154.954,1.953,40.527,28.809,-10.742,15.625
1560169154.958,11.230,40.039,30.273,4.883,37.109
1560169154.962,42.969,39.551,32.715,40.527,48.828
1560169154.966,39.551,37.109,36.133,33.203,25.391
1560169154.970,4.883,36.133,37.109,0.488,48.340
1560169154.974,-6.348,36.133,37.598,-4.395,29.785
1560169154.978,-4.395,36.621,38.574,-1.465,35.645
1560169154.982,26.855,36.133,38.086,25.879,13.184
1560169154.985,33.203,33.691,36.621,37.109,10.254
1560169154.989,3.418,31.738,37.109,7.812,25.879
1560169154.993,-6.348,33.203,35.645,-5.859,26.367
1560169154.997,5.859,34.668,35.156,-1.465,50.293
1560169155.001,36.621,33.203,32.715,28.809,46.387
1560169155.005,51.270,35.645,31.738,36.621,36.133
1560169155.009,21.973,40.039,31.250,11.230,45.898
1560169155.013,3.418,42.480,26.367,-0.488,56.641
1560169155.017,4.883,38.086,24.902,-6.348,-24.902
1560169155.021,26.855,35.645,27.832,14.648,-24.414
1560169155.025,42.969,36.133,29.785,38.086,34.180
1560169155.028,4.395,31.250,29.297,5.371,-30.273
1560169155.032,-16.113,27.344,25.879,-11.719,-2.441
1560169155.036,-14.160,27.344,24.414,-7.812,63.477
1560169155.040,4.883,27.832,26.855,20.996,0.488
1560169155.044,34.668,32.715,29.785,51.758,33.203
1560169155.048,18.066,33.203,26.855,22.949,68.359
1560169155.052,5.371,30.762,25.391,3.906,6.836
1560169155.056,3.418,33.691,24.902,0.977,-5.371
1560169155.060,17.578,35.645,22.461,11.230,-11.719
1560169155.064,47.852,32.227,24.902,40.527,57.617
1560169155.067,24.414,29.785,23.926,24.414,85.449
1560169155.071,-3.906,29.785,21.973,-4.395,-1.465
1560169155.075,-6.836,30.273,26.367,-6.836,-0.488
1560169155.079,4.395,29.297,28.809,14.160,23.438
1560169155.083,36.621,28.320,28.320,40.527,2.441
1560169155.087,19.043,26.855,30.273,26.367,27.832
1560169155.091,-10.742,28.809,32.227,6.836,67.871
1560169155.095,-4.883,28.809,32.227,3.418,58.105
1560169155.099,4.395,30.762,32.715,14.160,68.848
1560169155.103,39.551,34.180,34.668,45.410,62.012
1560169155.107,36.621,32.227,29.785,30.762,40.527
1560169155.110,4.395,32.715,25.391,-2.441,17.090
1560169155.114,0.000,35.645,25.879,-2.441,23.926
1560169155.118,5.371,35.156,24.902,6.836,17.578
1560169155.122,43.457,35.645,23.926,39.062,-6.836
1560169155.126,46.875,34.180,23.438,36.133,-32.715
1560169155.130,4.395,33.203,29.297,-4.395,-33.203
1560169155.134,-7.324,31.250,31.738,-11.230,38.574
1560169155.138,-0.488,29.785,28.809,-0.977,81.543
1560169155.142,34.180,29.785,28.320,28.320,30.273
1560169155.146,38.086,29.297,31.250,36.621,83.496
1560169155.149,2.930,28.809,28.809,9.277,103.027
1560169155.153,-3.418,31.250,28.320,4.395,83.496
1560169155.157,4.883,33.203,31.738,6.348,77.637
1560169155.161,32.227,30.762,29.297,36.621,1.465
1560169155.165,44.434,31.738,26.367,47.852,29.785
1560169155.169,15.625,33.691,26.855,5.859,62.988
1560169155.173,0.977,32.715,27.832,-2.441,2.441
1560169155.177,0.977,32.227,26.367,-4.883,-14.648
1560169155.181,30.273,31.250,20.020,19.043,3.418
1560169155.185,42.480,32.227,20.996,36.621,67.871
1560169155.189,5.371,34.180,22.949,-2.930,55.664
1560169155.192,-4.395,36.621,21.484,-16.113,23.926
1560169155.196,-4.395,36.621,21.973,-17.090,52.246
1560169155.200,14.160,35.156,25.879,11.719,46.387
1560169155.204,42.480,35.645,32.227,38.574,35.645
1560169155.208,20.508,33.203,31.738,6.348,46.875
1560169155.212,-1.953,30.762,30.273,-6.836,54.688
1560169155.216,-5.371,30.762,32.715,-0.977,74.219
1560169155.220,18.555,31.250,28.809,18.066,43.457
1560169155.224,43.945,31.738,24.902,40.527,42.480
1560169155.228,17.090,31.250,24.414,18.555,11.719
1560169155.232,-7.812,31.250,24.902,-6.348,71.289
1560169155.235,-13.672,32.715,27.344,-17.090,119.141
1560169155.239,0.488,30.273,26.855,-3.418,36.133
1560169155.243,25.879,27.832,25.879,29.785,46.387
1560169155.247,9.766,26.855,27.832,14.160,37.598
1560169155.251,-7.812,26.855,29.297,-11.719,-8.789
1560169155.255,-17.578,27.344,29.785,-15.137,-15.137
1560169155.259,-5.371,27.344,26.855,0.000,13.184
1560169155.263,37.598,31.250,26.367,35.645,21.484
1560169155.267,28.320,28.809,29.297,27.344,41.504
1560169155.271,0.977,25.879,28.320,-2.441,-18.555
1560169155.274,-0.488,29.785,28.809,-7.324,-56.641
1560169155.278,7.812,29.297,27.832,1.953,36.621
1560169155.282,42.480,30.762,24.902,33.691,38.574
1560169155.286,34.180,35.156,28.320,27.344,3.906
1560169155.290,7.324,34.668,28.809,-5.859,-47.852
1560169155.294,4.395,36.621,25.391,-18.066,-30.273
1560169155.298,7.812,35.645,25.879,-16.602,14.648
1560169155.302,37.109,32.715,26.367,23.438,34.180
1560169155.306,42.480,32.227,26.367,31.738,26.855
1560169155.310,13.184,30.273,26.367,-0.488,-38.086
1560169155.314,1.465,31.738,27.344,-2.441,23.438
1560169155.317,0.488,29.785,28.320,1.953,80.078
1560169155.321,30.762,28.809,25.391,31.250,33.691
1560169155.325,40.527,31.738,23.926,39.062,90.332
1560169155.329,9.277,36.133,25.879,-0.488,118.164
1560169155.333,1.953,36.621,26.855,-5.371,49.805
1560169155.337,-4.883,32.715,26.855,-3.906,10.254
1560169155.341,18.555,33.691,26.367,20.996,35.645
1560169155.345,37.598,33.691,28.320,38.086,30.273
1560169155.349,9.766,31.250,29.297,14.160,-20.508
1560169155.353,-6.348,31.738,26.855,2.930,6.348
1560169155.357,-9.277,32.227,28.320,0.000,9.766
1560169155.360,21.484,32.715,30.762,31.738,47.852
1560169155.364,41.992,35.156,31.738,55.176,81.543
1560169155.368,10.742,32.715,32.715,20.020,33.203
1560169155.372,-5.859,34.668,32.715,3.906,32.715
1560169155.376,-4.395,37.598,31.738,6.836,44.434
1560169155.380,21.973,34.668,29.785,22.461,72.754
1560169155.384,55.176,37.109,30.762,48.340,62.988
1560169155.388,30.762,40.039,32.227,26.855,26.367
1560169155.392,5.859,39.062,33.203,1.465,6.836
1560169155.396,1.953,39.062,34.180,-2.930,-11.230
1560169155.399,19.043,35.645,34.668,13.184,47.852
1560169155.403,60.547,36.133,34.668,48.828,59.570
1560169155.407,39.551,36.133,36.133,25.391,39.062
1560169155.411,6.836,33.691,34.180,-0.488,54.688
1560169155.415,-0.977,32.715,32.227,-2.441,93.262
1560169155.419,9.277,31.250,31.250,8.301,48.828
1560169155.423,47.852,33.691,29.297,42.969,67.871
1560169155.427,39.062,35.645,29.297,27.344,84.473
1560169155.431,10.742,36.621,29.297,1.953,-4.395
1560169155.435,4.883,37.598,29.785,-0.977,15.137
1560169155.439,14.648,36.133,27.344,5.859,31.738
1560169155.442,50.293,33.691,25.391,36.621,46.875
1560169155.446,39.551,35.156,26.367,25.879,41.992
1560169155.450,6.348,35.156,23.926,-0.977,45.410
1560169155.454,4.883,34.180,22.949,-2.441,69.824
1560169155.458,15.625,33.691,23.926,0.000,43.945
1560169155.462,48.828,33.203,25.879,30.762,32.715
1560169155.466,41.992,33.691,28.320,34.180,49.316
1560169155.470,9.766,34.668,31.250,6.348,19.531
1560169155.474,11.230,37.598,36.133,4.883,20.020
1560169155.478,20.508,40.527,36.621,12.207,28.320
1560169155.481,48.340,38.574,36.133,42.480,30.762
1560169155.485,53.711,36.133,35.645,43.457,37.109
1560169155.489,18.555,35.645,34.180,3.906,24.414
1560169155.493,5.859,36.133,31.738,-6.348,30.273
1560169155.497,6.836,34.668,27.344,0.977,17.090
1560169155.501,38.574,32.715,29.785,24.414,18.066
1560169155.505,52.734,36.621,32.227,34.180,54.688
1560169155.509,14.648,39.062,27.344,0.488,-3.906
1560169155.513,2.441,37.598,24.414,-10.742,-30.762
1560169155.517,6.348,36.621,25.879,-4.395,-27.832
1560169155.521,27.832,37.109,26.367,22.461,-6.348
1560169155.524,44.922,37.598,28.320,39.551,26.855
1560169155.528,16.602,33.691,27.344,5.371,53.223
1560169155.532,-7.812,28.809,26.855,-13.184,16.602
1560169155.536,-10.742,32.227,25.879,-19.043,-13.184
1560169155.540,24.414,37.598,22.461,12.695,22.949
1560169155.544,45.898,33.691,28.320,43.945,24.902
1560169155.548,0.977,30.273,31.250,6.348,46.875
1560169155.552,-12.207,32.227,27.832,-4.395,36.621
1560169155.556,-2.930,34.180,30.273,-2.441,47.363
1560169155.560,13.672,30.762,32.227,15.625,43.945
1560169155.564,43.457,29.297,34.180,47.363,42.969
1560169155.567,18.555,32.227,37.598,17.578,80.078
1560169155.571,-8.301,30.273,34.668,-2.441,-4.395
1560169155.575,-12.207,28.320,32.227,-2.930,-19.531
1560169155.579,3.418,29.785,31.250,6.836,43.945
1560169155.583,39.062,31.250,27.344,43.457,42.969
1560169155.587,22.461,29.785,28.320,26.855,40.527
1560169155.591,-7.812,27.344,30.273,-6.836,-28.320
1560169155.595,-12.695,26.367,26.855,-13.672,0.488
1560169155.599,0.977,25.391,28.320,0.977,83.984
1560169155.603,37.109,26.855,27.344,41.992,78.125
1560169155.606,23.438,28.809,26.367,25.391,27.832
1560169155.610,-6.836,29.785,27.832,-9.277,-19.043
1560169155.614,-11.230,32.227,26.855,-7.324,-0.488
1560169155.618,-9.277,32.227,25.879,0.977,38.574
1560169155.622,22.949,33.691,25.391,31.250,46.875
1560169155.626,20.508,34.668,24.414,31.738,40.527
1560169155.630,-13.184,31.250,25.391,-1.465,1.465
1560169155.634,-16.602,32.715,29.785,-6.348,1.465
1560169155.638,-8.301,33.691,29.785,0.000,46.387
1560169155.642,23.438,32.715,27.832,27.344,36.133
1560169155.646,28.320,35.645,29.297,33.203,-32.227
1560169155.649,0.000,37.598,28.809,2.441,6.836
1560169155.653,-6.836,37.598,28.320,-5.859,51.758
1560169155.657,-2.441,37.598,30.273,-3.906,39.062
1560169155.661,33.691,39.551,31.250,26.855,79.590
1560169155.665,43.457,39.062,35.156,36.621,82.031
1560169155.669,2.930,36.621,34.668,3.906,20.996
1560169155.673,-3.418,38.086,32.715,-0.977,-11.719
1560169155.677,-0.977,37.109,30.762,0.000,38.086
1560169155.681,20.508,36.133,27.832,17.578,27.344
1560169155.685,39.062,37.598,25.391,29.785,25.879
1560169155.689,3.906,35.645,23.438,0.000,51.270
1560169155.692,-11.230,33.203,24.902,-16.602,57.617
1560169155.696,-7.812,33.691,24.902,-14.648,28.809
1560169155.700,17.090,34.668,26.367,12.695,22.949
1560169155.704,43.457,35.645,28.320,41.016,33.203
1560169155.708,20.020,35.645,28.320,19.043,0.488
1560169155.712,1.953,33.691,27.344,-1.465,52.246
1560169155.716,2.930,34.668,27.344,-1.953,46.387
1560169155.720,28.809,34.180,32.715,29.297,-27.344
1560169155.724,53.223,32.227,34.180,56.641,1.465
1560169155.728,24.414,31.250,31.250,20.996,25.391
1560169155.731,2.441,32.715,32.227,4.883,44.922
1560169155.735,-4.395,33.691,30.273,1.953,35.156
1560169155.739,12.207,32.227,28.320,14.160,23.438
1560169155.743,48.828,30.273,29.297,42.969,12.695
1560169155.747,26.855,32.227,29.785,21.484,51.270
1560169155.751,-0.977,32.715,30.762,0.977,44.434
1560169155.755,1.465,33.203,28.320,2.441,-23.926
1560169155.759,17.578,35.645,27.832,12.207,3.418
1560169155.763,48.828,36.133,31.738,41.504,55.664
1560169155.767,32.227,34.668,28.809,27.832,65.918
1560169155.771,-0.488,33.691,24.902,-6.836,29.297
1560169155.774,-5.371,34.180,23.926,-10.742,-9.766
1560169155.778,4.883,35.645,23.438,7.324,0.000
1560169155.782,41.016,36.133,21.484,38.574,48.340
1560169155.786,32.227,33.691,21.973,30.762,57.617
1560169155.790,-1.465,30.273,24.414,-1.953,23.438
1560169155.794,-3.906,29.785,24.902,-13.672,26.367
1560169155.798,11.719,34.180,24.902,1.465,1.465
1560169155.802,47.363,36.133,25.391,43.457,29.785
1560169155.806,41.992,37.598,26.367,33.203,82.031
1560169155.810,3.906,37.598,26.855,4.883,19.043
1560169155.813,-1.465,36.133,29.297,8.789,-6.836
1560169155.817,7.324,34.668,28.320,12.695,3.906
1560169155.821,42.480,34.180,27.832,41.016,33.691
1560169155.825,50.781,36.133,31.250,46.875,9.766
1560169155.829,12.695,35.645,29.785,20.508,1.953
1560169155.833,0.977,33.203,24.902,3.418,38.086
1560169155.837,0.977,33.203,23.438,-2.441,41.992
1560169155.841,30.273,33.691,23.438,30.273,42.969
1560169155.845,49.316,32.715,19.531,44.434,-12.695
1560169155.849,16.602,31.738,21.484,9.277,-20.996
1560169155.853,-1.465,30.762,25.391,-2.930,21.973
1560169155.856,0.488,29.785,24.902,-3.418,8.301
1560169155.860,26.367,28.809,25.879,20.020,27.344
1560169155.864,44.922,29.297,24.414,36.133,14.160
1560169155.868,16.113,32.227,27.344,6.836,13.184
1560169155.872,1.465,31.738,26.855,0.000,59.570
1560169155.876,0.488,28.809,23.438,-4.395,-10.254
1560169155.880,20.508,28.809,22.461,14.648,29.297
1560169155.884,40.527,30.273,20.996,35.645,38.574
1560169155.888,5.859,28.809,20.508,2.441,-1.465
1560169155.892,-13.184,28.809,22.461,-10.254,29.297
1560169155.896,-9.277,29.785,21.973,-9.277,-21.973
1560169155.899,7.324,31.250,19.531,4.395,16.602
1560169155.903,38.574,33.691,20.020,32.715,68.848
1560169155.907,20.020,33.203,24.902,16.602,15.137
1560169155.911,-5.371,33.691,26.855,-4.395,18.555
1560169155.915,-2.930,33.691,26.367,-8.789,21.484
1560169155.919,20.508,32.715,27.832,12.695,23.926
1560169155.923,55.664,34.180,28.809,46.875,35.645
1560169155.927,35.156,35.156,27.344,25.879,3.418
1560169155.931,0.977,32.715,27.344,-2.441,-10.742
1560169155.935,-3.418,31.250,27.344,-8.301,53.711
1560169155.938,8.789,29.297,26.367,-2.930,83.984
1560169155.942,41.016,28.320,27.344,27.344,-28.809
1560169155.946,22.949,28.320,25.391,20.508,-30.762
1560169155.950,-4.395,28.809,25.879,-7.324,-8.789
1560169155.954,-2.930,31.250,26.855,-10.742,36.621
1560169155.958,7.324,31.250,20.996,-0.977,69.336
1560169155.962,44.434,30.762,21.484,35.156,65.430
1560169155.966,44.922,33.691,24.414,33.203,54.688
1560169155.970,14.160,35.156,23.926,6.836,12.207
1560169155.974,8.789,32.227,24.902,-0.488,23.926
1560169155.978,14.648,30.762,24.414,5.371,63.965
1560169155.981,45.898,29.785,25.879,34.668,41.504
1560169155.985,45.898,27.344,25.391,26.367,7.812
1560169155.989,8.789,27.344,22.461,2.930,38.574
1560169155.993,-0.977,27.832,22.949,4.883,110.352
1560169155.997,2.441,26.367,20.508,3.418,82.031
1560169156.001,33.691,29.785,20.508,33.203,38.086
1560169156.005,47.363,33.203,21.484,42.480,42.480
1560169156.009,13.672,32.227,21.973,10.742,21.973
1560169156.013,-2.930,33.691,21.484,5.859,17.090
1560169156.017,-2.441,33.203,23.438,-1.953,52.734
1560169156.020,26.855,33.203,24.902,24.902,56.641
1560169156.024,43.457,34.668,24.902,39.551,82.031
1560169156.028,8.301,33.691,28.809,0.488,67.871
1560169156.032,-1.465,33.691,28.809,-6.836,43.457
1560169156.036,-4.395,32.715,25.879,-10.254,70.801
1560169156.040,17.578,31.738,27.344,11.719,104.492
1560169156.044,46.387,32.227,25.391,38.574,53.711
1560169156.048,13.672,31.738,23.926,9.766,50.781
1560169156.052,-5.371,33.691,26.855,-5.371,80.566
1560169156.056,-2.930,34.668,27.832,-6.836,41.992
1560169156.060,26.855,33.203,26.367,14.648,21.973
1560169156.063,59.082,36.133,24.902,41.992,-2.441
1560169156.067,28.320,35.645,24.414,13.184,24.902
1560169156.071,7.324,33.203,23.438,-9.277,22.461
1560169156.075,0.977,35.645,22.461,-16.113,23.438
1560169156.079,10.742,34.180,22.949,0.488,-14.160
1560169156.083,40.039,29.785,23.926,32.715,-10.254
1560169156.087,14.648,29.785,19.043,4.395,33.203
1560169156.091,-12.207,32.715,15.625,-26.367,-1.953
1560169156.095,-14.160,32.715,20.508,-15.137,12.207
1560169156.099,-0.488,27.832,21.973,1.465,35.156
1560169156.103,24.902,28.320,23.438,28.809,50.781
1560169156.106,8.301,29.297,23.926,16.602,101.074
1560169156.110,-7.812,26.367,24.902,-6.348,100.586
1560169156.114,-8.301,25.391,27.832,-4.395,12.695
1560169156.118,4.883,24.902,27.832,3.418,-14.160
1560169156.122,34.668,28.320,27.832,30.762,92.773
1560169156.126,24.902,31.250,30.762,25.879,91.309
1560169156.130,-0.488,31.250,28.320,1.953,29.297
1560169156.134,-4.395,31.250,28.320,-1.465,51.270
1560169156.138,-2.441,30.273,30.762,0.488,49.316
1560169156.142,35.645,30.762,29.785,34.668,49.805
1560169156.145,32.715,29.785,29.785,28.320,25.391
1560169156.149,-6.348,27.832,30.762,-7.812,38.086
1560169156.153,-2.930,29.785,27.832,-6.348,31.738
1560169156.157,4.883,30.273,27.832,1.953,22.949
1560169156.161,40.039,28.809,31.250,37.109,42.480
1560169156.165,45.898,27.344,31.738,41.016,75.684
1560169156.169,11.719,27.344,30.273,7.812,35.156
1560169156.173,3.418,26.855,28.320,0.000,-19.043
1560169156.177,5.859,25.879,28.809,-1.953,10.254
1560169156.181,32.227,27.344,28.320,20.508,39.551
1560169156.185,40.527,26.367,27.832,32.715,28.320
1560169156.188,6.836,24.902,25.879,-0.977,11.230
1560169156.192,-5.859,28.809,24.902,-15.625,20.508
1560169156.196,-10.254,30.273,26.367,-18.555,40.527
1560169156.200,9.277,30.762,27.344,6.836,26.367
1560169156.204,34.180,34.180,27.344,35.156,20.508
1560169156.208,6.836,36.133,25.391,6.836,26.367
1560169156.212,-9.277,32.715,24.414,-10.254,29.785
1560169156.216,-6.836,34.668,27.832,-10.254,17.578
1560169156.220,20.508,39.062,27.832,19.531,-7.324
1560169156.224,50.781,35.645,26.855,46.875,-25.879
1560169156.228,23.438,34.180,30.762,22.461,4.883
1560169156.231,3.418,35.156,29.785,4.883,-13.184
1560169156.235,5.371,35.645,29.297,-0.977,-8.789
1560169156.239,29.785,34.668,31.738,22.461,42.480
1560169156.243,56.641,36.133,31.738,47.852,13.184
1560169156.247,29.785,37.109,32.227,23.926,-43.457
1560169156.251,10.254,33.691,31.250,10.254,0.977
1560169156.255,4.395,33.203,33.203,6.836,67.871
1560169156.259,11.719,32.227,35.645,17.578,67.871
1560169156.263,36.133,32.715,35.156,45.410,-3.906
1560169156.267,19.043,32.227,35.645,24.902,-20.020
1560169156.270,-0.488,30.762,36.621,-0.488,78.125
1560169156.274,-1.465,31.738,35.156,-3.418,54.688
1560169156.278,8.301,31.250,31.250,2.441,7.812
1560169156.282,45.898,32.227,30.762,37.109,6.836
1560169156.286,34.668,33.203,32.227,33.203,49.316
1560169156.290,2.930,34.180,31.250,5.371,76.172
1560169156.294,2.930,36.133,30.762,-4.395,41.504
1560169156.298,10.254,38.574,31.738,2.930,-32.227
1560169156.302,46.875,39.551,29.297,46.387,2.930
1560169156.306,44.434,38.574,28.809,41.504,73.730
1560169156.310,4.395,39.551,30.762,10.254,41.016
1560169156.313,-0.488,41.016,35.156,3.418,-1.465
1560169156.317,5.371,40.039,34.668,3.418,26.367
1560169156.321,36.621,38.574,31.250,39.551,62.988
1560169156.325,38.086,38.086,34.668,42.480,67.383
1560169156.329,5.371,38.086,34.668,4.395,80.566
1560169156.333,-1.465,37.109,32.227,-3.418,25.391
1560169156.337,3.418,37.109,31.738,-2.441,-4.395
1560169156.341,33.203,38.574,31.250,29.785,-4.395
1560169156.345,40.527,39.062,29.785,39.551,32.227
1560169156.349,3.418,39.062,31.738,3.418,52.734
1560169156.352,-6.348,38.086,31.250,-7.812,105.469
1560169156.356,4.395,35.645,30.762,-1.465,90.820
1560169156.360,28.320,34.180,32.715,36.621,30.273
1560169156.364,40.527,34.668,35.645,48.828,54.199
1560169156.368,10.254,35.156,34.180,16.113,52.734
1560169156.372,-8.301,33.203,31.250,-3.418,61.523
1560169156.376,-11.719,30.762,29.785,0.977,88.379
1560169156.380,11.230,28.320,31.738,24.414,23.438
1560169156.384,37.598,27.832,33.691,42.969,19.043
1560169156.388,6.836,27.832,33.203,16.113,103.516
1560169156.392,-11.230,26.367,34.180,-8.789,44.922
1560169156.395,-7.812,26.855,35.156,-9.277,-14.160
1560169156.399,10.742,28.809,35.156,18.555,67.871
1560169156.403,39.062,28.809,32.227,41.504,42.969
1560169156.407,17.090,30.762,31.250,12.207,34.668
1560169156.411,-9.277,29.297,28.320,-10.254,28.809
1560169156.415,-13.184,28.809,28.320,-16.602,-38.086
1560169156.419,2.441,30.762,28.320,-2.930,-16.602
1560169156.423,36.133,30.762,26.367,23.926,60.547
1560169156.427,17.090,30.762,25.879,11.719,69.336
1560169156.431,-13.184,32.227,23.926,-10.254,33.691
1560169156.435,-15.625,29.785,23.926,-17.090,52.246
1560169156.438,-0.977,26.855,25.879,0.000,41.504
1560169156.442,36.133,28.320,25.391,35.645,-36.133
1560169156.446,19.043,28.809,22.949,17.578,-29.785
1560169156.450,-10.742,27.344,19.531,-9.766,59.570
1560169156.454,-11.230,24.902,22.949,-11.230,79.590
1560169156.458,-1.953,26.855,22.949,-2.930,16.602
1560169156.462,37.109,29.785,22.461,30.762,17.090
1560169156.466,26.855,33.203,25.391,20.508,2.441
1560169156.470,-8.301,35.156,27.344,-9.766,40.039
1560169156.474,-11.719,33.691,26.855,-5.371,54.688
1560169156.477,1.953,33.691,26.367,4.395,8.301
1560169156.481,37.109,34.668,25.879,36.133,49.316
1560169156.485,32.227,34.180,25.391,37.109,37.109
1560169156.489,3.418,31.738,26.367,6.348,-14.648
1560169156.493,-4.883,31.250,24.414,-10.254,41.016
1560169156.497,1.465,33.691,23.438,-7.324,85.938
